report_month,partner_type,institution_name,reported_total_test_count,reported_total_bill_amount,source_file,page_number
March 2026,Hospital,M/s. Vengeri Neethi Medical Lab,50,9777.0,March 2026.pdf,91
March 2026,Hospital,M/s. Your Center,85,33822.0,March 2026.pdf,93
March 2026,Hospital,M/s.Premium Medical & Health Care Providers PvtLtd,26,17640.0,March 2026.pdf,93
March 2026,Hospital,Malabar Medical College Hospital & Research Center,174,121416.0,March 2026.pdf,95
March 2026,Lab,Auto Rickshaw Drivers Privilege Card -Calicut,5,1144.0,March 2026 (Lab).pdf,1
March 2026,Lab,DD,696,268670.0,March 2026 (Lab).pdf,4
March 2026,Lab,Dr. Das's Multispeciality Homoeopathy & Laboratory,18,6334.0,March 2026 (Lab).pdf,5
March 2026,Lab,Dr. Moosan Abdulla's MLH,5,3220.0,March 2026 (Lab).pdf,5
March 2026,Lab,Dr. Nisars GlobaI Scans & Diagnostic Centre,41,10458.0,March 2026 (Lab).pdf,5
March 2026,Lab,Dr. Riyas Ali's ENT Centre,6,2870.0,March 2026 (Lab).pdf,5
March 2026,Lab,Health Packages,256,753330.0,March 2026 (Lab).pdf,7
March 2026,Lab,Jail Road South Residence Association,1,200.0,March 2026 (Lab).pdf,7
March 2026,Lab,Lal Path Labs,132,344470.0,March 2026 (Lab).pdf,9
March 2026,Lab,M/s. Abdussalam Clinic,32,6344.0,March 2026 (Lab).pdf,9
March 2026,Lab,M/s. AKMM Hospital,46,12651.0,March 2026 (Lab).pdf,9
March 2026,Lab,M/s. Apex Ortho Centre,188,47070.0,March 2026 (Lab).pdf,10
March 2026,Lab,M/s. Areekara Medical Laboratory,16,6342.0,March 2026 (Lab).pdf,11
March 2026,Lab,M/s. Asha Neethi Lab,2,4950.0,March 2026 (Lab).pdf,11
March 2026,Lab,M/s. Aswani Lab,3,940.0,March 2026 (Lab).pdf,11
March 2026,Lab,M/s. Atera Aesthetics Kuttiadi,4,2030.0,March 2026 (Lab).pdf,11
March 2026,Lab,M/s. Aysha Computerised Lab,116,16230.0,March 2026 (Lab).pdf,12
March 2026,Lab,M/s. Bewell Polyclinic,20,2928.0,March 2026 (Lab).pdf,12
March 2026,Lab,M/s. Bioline Laboratory,5,3500.0,March 2026 (Lab).pdf,12
March 2026,Lab,M/s. Bio-Medical Diagnostic Centre,4,5320.0,March 2026 (Lab).pdf,12
March 2026,Lab,M/s. Calicut Dr. Nisar's,37,28805.0,March 2026 (Lab).pdf,13
March 2026,Lab,M/s. Central Medical Lab & ECG,5,3503.0,March 2026 (Lab).pdf,13
March 2026,Lab,M/s. Central Medical Laboratory,2,250.0,March 2026 (Lab).pdf,13
March 2026,Lab,M/s. Delux Clinical Laboratory,34,6730.0,March 2026 (Lab).pdf,14
March 2026,Lab,M/s. Doctors Diagnostic and Research Centre,48,31319.5,March 2026 (Lab).pdf,15
March 2026,Lab,M/s. Doctors Lab Thamarasserry,4,1460.0,March 2026 (Lab).pdf,15
March 2026,Lab,"M/s. Doctors Lab, Payyoli",96,40126.0,March 2026 (Lab).pdf,16
March 2026,Lab,"M/s. Doctors Medical Lab, Perambra",9,870.0,March 2026 (Lab).pdf,16
March 2026,Lab,M/s. Doctors Neethi Lab,18,3380.0,March 2026 (Lab).pdf,16
March 2026,Lab,M/s. Doctors Speciality Medical Laboratory,5,651.0,March 2026 (Lab).pdf,17
March 2026,Lab,M/s. Emergency Care Pulikkal,1,560.0,March 2026 (Lab).pdf,17
March 2026,Lab,M/s. Fast & Safe Home Care,35,3472.0,March 2026 (Lab).pdf,17
March 2026,Lab,M/s. Health Medic Laboratory Services,100,48660.0,March 2026 (Lab).pdf,18
March 2026,Lab,M/s. Ideal Lab,5,1101.0,March 2026 (Lab).pdf,18
March 2026,Lab,M/s. Jaihind Diagnostic Center,9,500.0,March 2026 (Lab).pdf,18
March 2026,Lab,"M/s. Janatha Hospital, Vadakara",8,3110.0,March 2026 (Lab).pdf,18
March 2026,Lab,M/s. Jawad Laboratory,3,1330.0,March 2026 (Lab).pdf,18
March 2026,Lab,M/s. Jeevana Speciality Clinic,33,7975.0,March 2026 (Lab).pdf,19
March 2026,Lab,M/s. Kakkur Co-operative Clinic,28,4917.0,March 2026 (Lab).pdf,19
March 2026,Lab,"M/s. Kalarikkal Lab, Chungam",17,3349.0,March 2026 (Lab).pdf,20
March 2026,Lab,M/s. Karthika Clinical Laboratory,9,500.0,March 2026 (Lab).pdf,20
March 2026,Lab,M/s. Karunya Health Care,58,44490.0,March 2026 (Lab).pdf,21
March 2026,Lab,M/s. Karunya Lab,1,450.0,March 2026 (Lab).pdf,21
March 2026,Lab,M/s. Koduvally Medical Center,45,8850.0,March 2026 (Lab).pdf,21
March 2026,Lab,M/s. Koyilandy Co-operative Hospital,11,3625.0,March 2026 (Lab).pdf,22
March 2026,Lab,"M/s. Life Pulse Diagnosis, Kottakadav",26,3451.0,March 2026 (Lab).pdf,22
March 2026,Lab,M/s. Lifeline Laboratory,7,700.0,March 2026 (Lab).pdf,22
March 2026,Lab,M/s. Malabar Medical Centre,184,42391.0,March 2026 (Lab).pdf,24
March 2026,Lab,M/s. Mannur Baba Laboratory,51,7935.0,March 2026 (Lab).pdf,24
March 2026,Lab,M/s. Medeor Medicals,8,4480.0,March 2026 (Lab).pdf,24
March 2026,Lab,M/s. Medicare Diagnostics,1,350.0,March 2026 (Lab).pdf,24
March 2026,Lab,M/s. Medims Multi Speciality Clinic,40,15134.0,March 2026 (Lab).pdf,25
March 2026,Lab,M/s. Mercy Medical Laboratory,75,11542.0,March 2026 (Lab).pdf,25
March 2026,Lab,M/s. Micro Medical Laboratory & ECG,1,315.0,March 2026 (Lab).pdf,25
March 2026,Lab,"M/s. Mithraa Health Laboratory, Chemmad",105,56123.0,March 2026 (Lab).pdf,26
March 2026,Lab,M/s. Momis Clinic,45,10140.0,March 2026 (Lab).pdf,27
March 2026,Lab,M/s. MR Clinic Lab,158,25186.0,March 2026 (Lab).pdf,28
March 2026,Lab,M/s. Mudra Yoga & Wellness Centre,8,2810.0,March 2026 (Lab).pdf,28
March 2026,Lab,M/s. National Lab & ECG,1,50.0,March 2026 (Lab).pdf,28
March 2026,Lab,M/s. Neethi lab Balussery,112,25856.0,March 2026 (Lab).pdf,30
March 2026,Lab,"M/s. Neethi Lab Diagnostic Center, Vadakara",2,7000.0,March 2026 (Lab).pdf,30
March 2026,Lab,M/s. Nice Laboratory,14,5085.0,March 2026 (Lab).pdf,30
March 2026,Lab,M/s. Nimmi Medical Centre,8,3439.0,March 2026 (Lab).pdf,30
March 2026,Lab,M/s. Noonus Healthcare,12,1531.0,March 2026 (Lab).pdf,30
March 2026,Lab,M/s. Northern Gastro Centre,3,1680.0,March 2026 (Lab).pdf,30
March 2026,Lab,M/s. Payyoli Lab,30,3804.0,March 2026 (Lab).pdf,31
March 2026,Lab,M/s. Poly Lab Vatakara,59,22144.0,March 2026 (Lab).pdf,32
March 2026,Lab,M/s. Popular Diagnostics,2,840.0,March 2026 (Lab).pdf,32
March 2026,Lab,M/s. Pulikkal Neethi Lab,27,6015.0,March 2026 (Lab).pdf,32
March 2026,Lab,M/s. Rafa Mobile Nursing Care,10,1440.0,March 2026 (Lab).pdf,33
March 2026,Lab,M/s. RP Medhelix Diagnostics Pvt Ltd,27,7210.0,March 2026 (Lab).pdf,33
March 2026,Lab,M/s. S K Park Residence Association,26,3558.0,March 2026 (Lab).pdf,33
March 2026,Lab,M/s. Shana Speciality Laboratory,8,4480.0,March 2026 (Lab).pdf,34
March 2026,Lab,M/s. SL Diagnostic Centre,7,990.0,March 2026 (Lab).pdf,34
March 2026,Lab,M/s. Spectra Medical Lab,12,3010.0,March 2026 (Lab).pdf,34
March 2026,Lab,"M/s. Star Health Care Clinic, Nanmanda",29,6885.0,March 2026 (Lab).pdf,34
March 2026,Lab,"M/s. Surabhi Laboratory, Balussery",25,2500.0,March 2026 (Lab).pdf,35
March 2026,Lab,M/s. Tely Medical Centre,1,640.0,March 2026 (Lab).pdf,35
March 2026,Lab,M/s. Tree Clinic,50,9102.0,March 2026 (Lab).pdf,35
March 2026,Lab,M/s. Tree Health Centre,30,7240.0,March 2026 (Lab).pdf,36
March 2026,Lab,M/s. Ultra Diagnostic Center & ECG,11,4670.0,March 2026 (Lab).pdf,36
March 2026,Lab,M/s. V Trust Healthcare,7,2600.0,March 2026 (Lab).pdf,36
March 2026,Lab,M/s. Viswas Diagnostic Surgical Polyclinic,23,2525.0,March 2026 (Lab).pdf,37
March 2026,Lab,M/s. We Care Polyclinic,45,9506.0,March 2026 (Lab).pdf,37
March 2026,Lab,M/s. Well Care Clinic,19,2474.0,March 2026 (Lab).pdf,38
March 2026,Lab,M/s. Wellness Mediclinic,1,210.0,March 2026 (Lab).pdf,38
March 2026,Lab,M/s. Yours Calicut Lab,1,350.0,March 2026 (Lab).pdf,38
March 2026,Lab,M/s.Nazah medical centre,1,350.0,March 2026 (Lab).pdf,38
March 2026,Lab,METROPOLIS,16,59160.0,March 2026 (Lab).pdf,38
March 2026,Lab,Parayancheri Residence Association Privilege Card,26,11488.0,March 2026 (Lab).pdf,39
March 2026,Lab,PRIVILEGE CUSTOMER,388,86418.0,March 2026 (Lab).pdf,41
March 2026,Lab,Puthiyara Ayalpakkavedhi Healthcamp,15,1902.0,March 2026 (Lab).pdf,41
March 2026,Lab,Senior Citizen Welfare Association,6,675.0,March 2026 (Lab).pdf,41
March 2026,Lab,SKPCC Senior Citizens Forum Privilege Card,3,496.0,March 2026 (Lab).pdf,41
April 2026,Hospital,Beypore Neethi Diagnostic Centre,92,7308.0,April 2026.pdf,1
April 2026,Hospital,DISTRICT TB CENTRE,18,3240.0,April 2026.pdf,1
April 2026,Hospital,Dr. Agarwals Eye Hospital,32,10485.0,April 2026.pdf,2
April 2026,Hospital,Dr. Balram Healthcare Private Limited,25,15120.0,April 2026.pdf,2
April 2026,Hospital,"Dr. Chandrakanth, Malabar Nethralaya",45,19473.0,April 2026.pdf,2
April 2026,Hospital,Dr. Shaji’s MRI & Medical Research Center,81,28737.0,April 2026.pdf,4
April 2026,Hospital,Dr. Shaji's Diagnostic Centre,227,79310.0,April 2026.pdf,5
April 2026,Hospital,Dr. Suresh's DiabCare India,29,9555.0,April 2026.pdf,6
April 2026,Hospital,Dr. Thaj Skin & Hair Clinic,59,35763.0,April 2026.pdf,6
April 2026,Hospital,M/s R-Cell Diagnostics & Research Centre Pvt Ltd,23,6958.0,April 2026.pdf,6
April 2026,Hospital,M/s. Access Labz,54,9318.0,April 2026.pdf,7
April 2026,Hospital,M/s. Almas Hospital Kottakkal,76,60620.0,April 2026.pdf,7
April 2026,Hospital,M/s. Amana Hospital Kuttiadi,72,23354.0,April 2026.pdf,8
April 2026,Hospital,M/s. APOLLO XRAY DIAGNOSTIC CENTRE KOYILANDY,148,75016.0,April 2026.pdf,10
April 2026,Hospital,M/s. Ariyallur Neethi Medicals,178,28743.0,April 2026.pdf,11
April 2026,Hospital,M/s. Aroha Clinic,5,1720.0,April 2026.pdf,11
April 2026,Hospital,M/s. Ascent ENT Hospital & Medical Centre,64,44870.0,April 2026.pdf,11
April 2026,Hospital,"M/s. Ascent ENT Hospital, Perintalmanna",92,60242.0,April 2026.pdf,11
April 2026,Hospital,"M/s. ASCENT ENT HOSPITAL,KOZHIKODE",33,21700.0,April 2026.pdf,12
April 2026,Hospital,M/s. Asha Hospital,58,41664.0,April 2026.pdf,12
April 2026,Hospital,M/s. Asten Specialty Orthopaedic Hospital,24,13888.0,April 2026.pdf,12
April 2026,Hospital,M/s. Atholi Co-operative Hospital,45,9654.0,April 2026.pdf,13
April 2026,Hospital,M/s. Aza Diagnostic Center,229,111667.0,April 2026.pdf,14
April 2026,Hospital,M/s. Baby Memorial Hospital,14,19985.0,April 2026.pdf,15
April 2026,Hospital,M/s. Badakara Co-Operative Hospital,62,42082.0,April 2026.pdf,15
April 2026,Hospital,"M/s. Bio Lab, Koduvally, Calicut",310,62699.0,April 2026.pdf,17
April 2026,Hospital,"M/s. BM Hospital, Pulikkal",61,20882.0,April 2026.pdf,17
April 2026,Hospital,M/s. C.M. Hospital,160,73983.0,April 2026.pdf,19
April 2026,Hospital,M/s. Calicut Center for Surgery,3,4900.0,April 2026.pdf,19
April 2026,Hospital,M/s. Calicut Hospital & Nursing Home,192,56212.0,April 2026.pdf,20
April 2026,Hospital,M/s. Chalapuram Saroj Lab,261,191431.0,April 2026.pdf,23
April 2026,Hospital,M/s. Chethana Laboratory Medicine,25,6910.0,April 2026.pdf,23
April 2026,Hospital,M/s. Comtrust Charitable Trust Eye Hospital,228,75630.0,April 2026.pdf,24
April 2026,Hospital,M/s. Comtrust Vision Center,54,8802.0,April 2026.pdf,24
April 2026,Hospital,M/s. CPC Medical Laboratory,5,1400.0,April 2026.pdf,24
April 2026,Hospital,M/s. Cradle Calicut Maternity Care Pvt Ltd,9,6314.0,April 2026.pdf,24
April 2026,Hospital,M/s. Dependable Diagnostics,258,105878.0,April 2026.pdf,26
April 2026,Hospital,M/s. Diamond Healthcare Vadakara,70,28208.0,April 2026.pdf,27
April 2026,Hospital,M/s. DMS Hospital,205,96439.0,April 2026.pdf,28
April 2026,Hospital,M/s. Doctors United,229,46500.0,April 2026.pdf,29
April 2026,Hospital,"M/s. Dr. Manoj's ENT,Super Speciality & Research",849,147951.0,April 2026.pdf,31
April 2026,Hospital,M/s. EMS Memorial Co-Operative Hospital Perambra,140,65942.0,April 2026.pdf,32
April 2026,Hospital,"M/s. EMS Memorial Co-operative Hospital, Mukkam",32,17185.0,April 2026.pdf,32
April 2026,Hospital,"M/s. Fathima Hospital, Bank Road, Calicut",189,93402.0,April 2026.pdf,34
April 2026,Hospital,"M/s. Feroke Neethi Medical Centre, Kundayithodu",58,16413.0,April 2026.pdf,35
April 2026,Hospital,M/s. GMC Orthotrust Hospital,150,38002.0,April 2026.pdf,36
April 2026,Hospital,M/s. Indira Gandhi Co-Operative Hospital,48,31560.0,April 2026.pdf,36
April 2026,Hospital,M/s. Institute of Chest Disease MCH,1,144.0,April 2026.pdf,36
April 2026,Hospital,M/s. Iqraa International Hospital&Research Centre,77,34740.0,April 2026.pdf,37
April 2026,Hospital,M/s. Ithis Hospital,21,11200.0,April 2026.pdf,37
April 2026,Hospital,M/s. JAIHIND LAB NADAPURAM,136,73584.0,April 2026.pdf,39
April 2026,Hospital,"M/s. JAIHIND LAB,KUTTIADI",39,7544.0,April 2026.pdf,39
April 2026,Hospital,M/s. Janatha Medical laboratory,519,242170.0,April 2026.pdf,41
April 2026,Hospital,M/s. Jas Health Care,80,44225.0,April 2026.pdf,42
April 2026,Hospital,M/s. Jeeva Speciality Laboratory,2,770.0,April 2026.pdf,42
April 2026,Hospital,M/s. Kalarikkal X-ray Laboratory & ECG,229,34389.0,April 2026.pdf,43
April 2026,Hospital,M/s. Karuna Laboratory Mullambath,29,3310.0,April 2026.pdf,43
April 2026,Hospital,"M/s. Karuna Poly Clinic, Kakattil",123,25177.0,April 2026.pdf,44
April 2026,Hospital,M/s. KIMS Trust Hospital,105,73662.0,April 2026.pdf,45
April 2026,Hospital,M/s. Kommeri Neethi Lab,292,47843.0,April 2026.pdf,47
April 2026,Hospital,M/s. Kootalida Neethi Medical Lab,251,44365.0,April 2026.pdf,48
April 2026,Hospital,M/s. Koyas Hospital,66,50369.0,April 2026.pdf,49
April 2026,Hospital,M/s. Kozhikode District Co-Operative Hospital Ltd,290,156136.0,April 2026.pdf,51
April 2026,Hospital,"M/s. Life Care Lab, Koottalida, Calicut",60,10979.0,April 2026.pdf,51
April 2026,Hospital,M/s. Life Care Neethi Lab Payyoli,3,3010.0,April 2026.pdf,51
April 2026,Hospital,M/s. M.B. Hospital Malappuram,207,117664.0,April 2026.pdf,53
April 2026,Hospital,M/s. M.K.Haji Orphanage Hospital,163,105456.0,April 2026.pdf,54
April 2026,Hospital,M/s. Malabar Hospitals,261,129987.0,April 2026.pdf,55
April 2026,Hospital,M/s. Mammi's Laboratory,44,25018.0,April 2026.pdf,56
April 2026,Hospital,M/s. MDC Laboratory,103,52986.0,April 2026.pdf,57
April 2026,Hospital,"M/s. MEDI CARE,DIAGNOSTICS & RESEARCH CENTRE",1,150.0,April 2026.pdf,57
April 2026,Hospital,M/s. Medicheck Healthcare,130,28343.0,April 2026.pdf,57
April 2026,Hospital,M/s. MEDICHECK DIAGNOSTICS,140,28534.0,April 2026.pdf,58
April 2026,Hospital,M/s. Medico Balussery,335,67125.0,April 2026.pdf,60
April 2026,Hospital,M/s. Medlife Kakkur Neethi Medical Centre,1,4900.0,April 2026.pdf,60
April 2026,Hospital,M/s. Mercy Hospital,268,165293.0,April 2026.pdf,61
April 2026,Hospital,M/s. Metromed International Cardiac Centre PVT.LTD,57,31888.0,April 2026.pdf,63
April 2026,Hospital,"M/s. Micro Diagnostics, Balussery",146,35859.0,April 2026.pdf,64
April 2026,Hospital,M/s. Micro Health Laboratories,168,129690.5,April 2026.pdf,65
April 2026,Hospital,M/s. Mother Health Care,178,34216.0,April 2026.pdf,66
April 2026,Hospital,M/s. MVR Cancer Centre & Research Institute,127,63116.0,April 2026.pdf,67
April 2026,Hospital,"M/s. NAHAS HOSPITAL,PARAPPANANGADI",397,214252.0,April 2026.pdf,68
April 2026,Hospital,M/s. Nanma Computerized Specialty Lab,100,17145.0,April 2026.pdf,69
April 2026,Hospital,M/s. Nazia Hospital Chettippadi,95,32067.0,April 2026.pdf,70
April 2026,Hospital,M/s. Ncare IVF Calicut,52,17140.0,April 2026.pdf,70
April 2026,Hospital,M/s. Neethi Lab Kadalundi,83,14723.0,April 2026.pdf,71
April 2026,Hospital,M/s. Neethi Lab Kunnamangalam,433,129799.0,April 2026.pdf,74
April 2026,Hospital,M/s. Neethi Lab Pantheerankavu,142,8803.0,April 2026.pdf,74
April 2026,Hospital,"M/s. Neethi Laboratory, Balussery Mukku",138,30832.0,April 2026.pdf,75
April 2026,Hospital,M/s. Neethi Medical Laboratory Feroke,592,172729.0,April 2026.pdf,78
April 2026,Hospital,"M/s. Neethi Poly Clinic, Nanminda",256,32382.0,April 2026.pdf,79
April 2026,Hospital,M/s. Orchid Medicity,187,66054.0,April 2026.pdf,80
April 2026,Hospital,M/s. Parambil Bazar Neethi lab,38,11261.0,April 2026.pdf,81
April 2026,Hospital,M/s. PVS Sunrise Hospital Calicut,10,18690.0,April 2026.pdf,81
April 2026,Hospital,M/s. Red Crescent Hospital,315,141168.0,April 2026.pdf,83
April 2026,Hospital,"M/s. Royal Lab, Mukkam",416,80484.0,April 2026.pdf,84
April 2026,Hospital,M/s. S.B Medical Laboratory,51,32270.0,April 2026.pdf,84
April 2026,Hospital,"M/s. Sahakarana Neethi Lab, Koduvally",251,51728.0,April 2026.pdf,85
April 2026,Hospital,"M/s. Sahakarana Neethi Lab, Koyilandi",1,350.0,April 2026.pdf,85
April 2026,Hospital,M/s. Sankar Clinic & Nursing Home,40,21123.0,April 2026.pdf,86
April 2026,Hospital,"M/s. SANTHI HOSPITAL, OMASSERY",103,55159.0,April 2026.pdf,87
April 2026,Hospital,M/s. Shade Medical Center,197,66884.0,April 2026.pdf,88
April 2026,Hospital,M/s. Smart Hospital & Research Centre,114,21633.0,April 2026.pdf,89
April 2026,Hospital,M/s. St. JOSEPH HOSPITAL,134,91990.0,April 2026.pdf,89
April 2026,Hospital,M/s. Starcare Hospital,321,175241.0,April 2026.pdf,91
April 2026,Hospital,M/s. State Bank of India,384,49174.0,April 2026.pdf,92
April 2026,Hospital,M/s. Sudharma Lab,2,665.0,April 2026.pdf,92
April 2026,Hospital,"M/s. T.M.H Hospital, Kottakadav",133,66516.0,April 2026.pdf,94
April 2026,Hospital,M/s. Vengeri Neethi Medical Lab,94,18920.0,April 2026.pdf,95
April 2026,Hospital,M/s. Your Center,88,33992.0,April 2026.pdf,96
April 2026,Hospital,M/s.Premium Medical & Health Care Providers PvtLtd,2,1148.0,April 2026.pdf,96
April 2026,Hospital,Malabar Medical College Hospital & Research Center,188,133124.0,April 2026.pdf,98
April 2026,Lab,DD,736,272445.0,April 2026 (Lab).pdf,4
April 2026,Lab,Dr Buddies Health Hub,2,980.0,April 2026 (Lab).pdf,4
April 2026,Lab,Dr. Das's Multispeciality Homoeopathy & Laboratory,19,6845.0,April 2026 (Lab).pdf,4
April 2026,Lab,Dr. Moosan Abdulla's MLH,23,15890.0,April 2026 (Lab).pdf,4
April 2026,Lab,Dr. Nisars GlobaI Scans & Diagnostic Centre,95,15575.0,April 2026 (Lab).pdf,5
April 2026,Lab,Health Packages,241,707670.0,April 2026 (Lab).pdf,6
April 2026,Lab,Lal Path Labs,136,370400.0,April 2026 (Lab).pdf,8
April 2026,Lab,M/s. Abdussalam Clinic,19,3725.0,April 2026 (Lab).pdf,8
April 2026,Lab,M/s. AKMM Hospital,60,11543.0,April 2026 (Lab).pdf,9
April 2026,Lab,M/s. Amrutha Lab,9,6720.0,April 2026 (Lab).pdf,9
April 2026,Lab,M/s. Apex Ortho Centre,230,65700.0,April 2026 (Lab).pdf,10
April 2026,Lab,M/s. Areekara Medical Laboratory,23,11401.0,April 2026 (Lab).pdf,11
April 2026,Lab,M/s. Atera Aesthetics Kuttiadi,4,2030.0,April 2026 (Lab).pdf,11
April 2026,Lab,M/s. Aysha Computerised Lab,103,14841.0,April 2026 (Lab).pdf,12
April 2026,Lab,M/s. Bewell Polyclinic,46,5756.0,April 2026 (Lab).pdf,12
April 2026,Lab,M/s. Bioline Laboratory,5,2940.0,April 2026 (Lab).pdf,12
April 2026,Lab,M/s. Bio-Medical Diagnostic Centre,1,1260.0,April 2026 (Lab).pdf,12
April 2026,Lab,M/s. Calicut Dr. Nisar's,56,53328.0,April 2026 (Lab).pdf,13
April 2026,Lab,M/s. Central Medical Lab & ECG,16,5137.0,April 2026 (Lab).pdf,13
April 2026,Lab,M/s. Central Medical Laboratory,5,620.0,April 2026 (Lab).pdf,14
April 2026,Lab,M/s. Delux Clinical Laboratory,42,9500.0,April 2026 (Lab).pdf,14
April 2026,Lab,"M/s. Derma Vision, Chemmad",1,640.0,April 2026 (Lab).pdf,14
April 2026,Lab,M/s. Doctors Diagnostic and Research Centre,43,18209.0,April 2026 (Lab).pdf,15
April 2026,Lab,M/s. Doctors Lab Thamarasserry,11,2050.0,April 2026 (Lab).pdf,15
April 2026,Lab,"M/s. Doctors Lab, Payyoli",111,56752.0,April 2026 (Lab).pdf,17
April 2026,Lab,"M/s. Doctors Medical Lab, Perambra",12,3010.0,April 2026 (Lab).pdf,17
April 2026,Lab,M/s. Doctors Neethi Lab,20,3302.0,April 2026 (Lab).pdf,17
April 2026,Lab,"M/s. Doctors Speciality Lab, Tirur",1,560.0,April 2026 (Lab).pdf,17
April 2026,Lab,M/s. Doctors Speciality Medical Laboratory,15,10007.0,April 2026 (Lab).pdf,18
April 2026,Lab,M/s. Emergency Care Pulikkal,1,560.0,April 2026 (Lab).pdf,18
April 2026,Lab,M/s. Fast & Safe Home Care,36,4611.0,April 2026 (Lab).pdf,18
April 2026,Lab,M/s. Health Medic Laboratory Services,128,70362.0,April 2026 (Lab).pdf,19
April 2026,Lab,M/s. Ideal Lab,2,450.0,April 2026 (Lab).pdf,19
April 2026,Lab,M/s. Jaihind Diagnostic Center,13,650.0,April 2026 (Lab).pdf,19
April 2026,Lab,"M/s. Janatha Hospital, Vadakara",12,4495.0,April 2026 (Lab).pdf,19
April 2026,Lab,M/s. Jawad Laboratory,3,1330.0,April 2026 (Lab).pdf,20
April 2026,Lab,M/s. Jeevana Speciality Clinic,16,6210.0,April 2026 (Lab).pdf,20
April 2026,Lab,M/s. Kakkur Co-operative Clinic,12,1230.0,April 2026 (Lab).pdf,20
